file,question_id,stage,skill,issue_type,detail,recommended_fix
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_86891ae523,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_b27c9f399c,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_1397544572,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_d0c3666ac5,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_1d42b2c2f4,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_ab09803324,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_346e5191d5,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_cc7606d166,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_02019bee53,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_32140a88a2,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_5d70c4f145,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_5bf0237ff3,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_f49f987538,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_a50ea25d6c,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_232251b987,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_2d8277bbde,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_91ffeaa027,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_20a1f34be8,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_c6d6c63618,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_2bf9b9f4e4,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_b3827bee85,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_b30951fb85,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_dc2064654c,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_c09a9321f0,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_a9138cce8a,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_9fc2a8bfa5,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_49cda41f37,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_11dea17d1c,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_674234d91f,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_097f0f15e2,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_a75d791d9b,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_cdaa8c8b2f,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_73de444a1b,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_7b2199c9d3,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_9d91e60119,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_7e81002876,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_0384ae0433,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_d11a3bcf1c,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_e283606d5c,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_0ba710fbab,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_30a8f40b3e,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_7eda0f8965,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_2ca0705ca6,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_690961ce8b,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_0adc48f02e,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_087ec8a778,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_f645c12c75,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_404d01e3a4,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_f8126a9ee0,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_fc9ce4533f,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_34189eb02f,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_d6f57f6a7b,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_504c520290,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_f999dccadf,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_a24cf4ade4,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_befd75bd3e,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_afd464f3bf,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_886fb0dd45,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_dbb2ca0501,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_49335c26be,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_af40694dd2,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_a1cb364656,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_607df28491,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_ea144277eb,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_2bbb312605,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_2cab51e58a,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_9bdb84b4a9,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_96a4b4e894,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_acaca1dac9,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_5ddbc959ad,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_221743ee76,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_099d305d09,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_8e4ce0bd9f,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_898263434b,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_8fe415b81e,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_df2df47623,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_7b2771a264,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_ac2444a26a,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_680c5a7549,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_a676a8a859,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_8992ce5a72,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_e44ea12fdc,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_80bc1d97e7,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_49daebea32,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_ecf48b0afd,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_9dd507481b,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_75ea35da41,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_ca050ac32d,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_a63d55fccd,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_151d158291,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_225ef4d028,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_95cece1f5c,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_85a764e8a2,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_54f3b8f376,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_b0359cdf90,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_9e6f13a5d7,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_4e8326f94c,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_96ca7739ef,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_5b4c206fa9,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_91fa542a36,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_8aab2c306f,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_13bca1ca0f,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_c296ad6ab1,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_cd37ad6746,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_1cce3c11fc,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_a81416a3d2,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_d60137a968,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_05cb33993f,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_cb72158eab,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_6d82da750a,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_f72fa2dcf8,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_129864e07a,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_f8abc36ea1,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_d8cc15977b,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_9844e0f456,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_6ce3fc6840,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_db202d7758,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_3767a952b6,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_5e381d30e5,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_0efdc1db85,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_c2e27b4cea,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_27a7e0e94f,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_linear_equations_basic_46b3d03b0a,KS3,linear_equations_basic,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_db7bcfb7f0,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_4b4ab803a9,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_sequences_linear_dc7f6ffaf9,KS3,sequences_linear,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_149ca9dc62,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_8cf2eca022,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_db4d8c99e1,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_11e1136bf9,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_620abd38c5,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_cc78126334,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_04eef097cb,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_a8f0b4fcd9,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_integers_directed_numbers_185446374b,KS3,integers_directed_numbers,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_algebra_simplify_substitute_6863d853c8,KS3,algebra_simplify_substitute,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_fractions_decimals_percent_6831e2b841,KS3,fractions_decimals_percent,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
KS3_bank_ok_10000.jsonl,ks3_ratio_proportion_39ab4ba12c,KS3,ratio_proportion,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
